time,open,high,low,close,volume
1985-06-03 04:00:00+07:00,248.6,250.0,247.55,248.4,0.0
1985-07-01 04:00:00+07:00,247.95,248.35,236.45,236.45,0.0
1985-08-01 04:00:00+07:00,237.65,239.0,235.85,239.0,0.0
1985-09-02 04:00:00+07:00,238.55,243.6,216.5,216.5,0.0
1985-10-01 04:00:00+07:00,215.0,217.3,211.5,211.55,0.0
1985-11-01 05:00:00+07:00,209.0,209.0,200.8,202.1,0.0
1985-12-02 05:00:00+07:00,204.03,204.75,200.25,200.25,0.0
1986-01-01 05:00:00+07:00,200.05,202.7,192.3,192.3,0.0
1986-02-03 05:00:00+07:00,191.55,192.05,179.4,180.55,0.0
1986-03-03 05:00:00+07:00,179.65,181.45,175.0,177.6,0.0
1986-04-01 05:00:00+07:00,178.15,180.35,167.15,167.6,0.0
1986-05-01 04:00:00+07:00,169.65,174.5,161.15,174.5,0.0
1986-06-02 04:00:00+07:00,174.9,174.9,163.8,163.8,0.0
1986-07-01 04:00:00+07:00,162.7,163.35,153.85,153.85,0.0
1986-08-01 04:00:00+07:00,153.85,156.05,153.25,154.55,0.0
1986-09-01 04:00:00+07:00,153.35,156.4,152.0,154.35,0.0
1986-10-01 04:00:00+07:00,154.15,163.4,153.81,163.4,0.0
1986-11-03 05:00:00+07:00,164.0,164.5,160.62,162.05,0.0
1986-12-01 05:00:00+07:00,162.25,163.95,158.3,158.3,0.0
1987-01-01 05:00:00+07:00,158.05,159.75,150.0,153.75,0.0
1987-02-02 05:00:00+07:00,153.85,155.3,151.9,153.25,0.0
1987-03-02 05:00:00+07:00,153.2,154.3,144.8,146.45,0.0
1987-04-01 05:00:00+07:00,146.6,147.8,137.3,140.85,0.0
1987-05-01 04:00:00+07:00,141.0,144.6,138.05,143.9,0.0
1987-06-01 04:00:00+07:00,143.95,147.35,140.7,146.9,0.0
1987-07-01 04:00:00+07:00,146.9,153.6,146.25,150.1,0.0
1987-08-03 04:00:00+07:00,150.4,152.55,141.0,142.55,0.0
1987-09-01 04:00:00+07:00,142.5,146.9,140.45,146.55,0.0
1987-10-01 04:00:00+07:00,146.6,147.65,137.25,138.45,0.0
1987-11-02 05:00:00+07:00,138.4,138.4,132.0,132.4,0.0
1987-12-01 05:00:00+07:00,132.4,134.0,120.9,121.1,0.0
1988-01-01 05:00:00+07:00,120.9,131.9,120.3,128.1,0.0
1988-02-01 05:00:00+07:00,128.35,132.1,127.75,128.3,0.0
1988-03-01 05:00:00+07:00,128.3,129.7,123.65,124.55,0.0
1988-04-01 05:00:00+07:00,124.5,127.05,123.4,125.2,0.0
1988-05-02 04:00:00+07:00,125.25,126.1,124.0,125.3,0.0
1988-06-01 04:00:00+07:00,125.3,134.1,124.55,133.2,0.0
1988-07-01 04:00:00+07:00,133.25,135.75,130.2,133.25,0.0
1988-08-01 04:00:00+07:00,133.3,136.9,131.7,136.6,0.0
1988-09-01 04:00:00+07:00,136.55,137.3,132.9,133.75,0.0
1988-10-03 04:00:00+07:00,133.85,134.05,124.6,125.7,0.0
1988-11-01 05:00:00+07:00,125.75,126.0,120.7,121.5,0.0
1988-12-01 05:00:00+07:00,121.45,126.35,121.05,125.0,0.0
1989-01-02 05:00:00+07:00,124.95,130.55,123.2,130.35,0.0
1989-02-01 05:00:00+07:00,130.35,130.65,125.3,126.9,0.0
1989-03-01 05:00:00+07:00,126.9,133.55,126.9,131.85,0.0
1989-04-03 04:00:00+07:00,132.9,133.35,130.65,133.15,0.0
1989-05-01 04:00:00+07:00,133.0,144.05,133.0,142.9,0.0
1989-06-01 04:00:00+07:00,142.9,151.9,137.75,144.15,0.0
1989-07-03 04:00:00+07:00,144.2,144.95,136.5,137.25,0.0
1989-08-01 04:00:00+07:00,137.2,145.45,135.55,145.0,0.0
1989-09-01 04:00:00+07:00,145.0,149.0,138.9,139.15,0.0
1989-10-02 04:00:00+07:00,139.0,145.15,138.6,142.85,0.0
1989-11-01 05:00:00+07:00,142.85,144.9,142.0,142.85,0.0
1989-12-01 05:00:00+07:00,142.85,144.8,141.8,143.95,0.0
1990-01-01 05:00:00+07:00,143.89,146.9,142.6,144.5,0.0
1990-02-01 05:00:00+07:00,144.5,149.65,143.45,149.1,0.0
1990-03-01 05:00:00+07:00,149.05,159.35,148.55,158.6,0.0
1990-04-02 04:00:00+07:00,158.75,160.4,155.6,158.95,0.0
1990-05-01 04:00:00+07:00,158.95,159.2,148.9,152.2,0.0
1990-06-01 04:00:00+07:00,152.2,155.8,150.8,152.2,0.0
1990-07-02 04:00:00+07:00,152.2,152.25,145.8,145.8,0.0
1990-08-01 04:00:00+07:00,145.8,151.65,142.8,143.85,0.0
