time,open,high,low,close,volume
2005-05-02 04:00:00+07:00,1.28641,1.29881,1.22951,1.23021,142121.0
2005-06-01 04:00:00+07:00,1.23021,1.2353100000000001,1.19811,1.21051,172793.0
2005-07-01 04:00:00+07:00,1.21051,1.22561,1.18651,1.21241,196853.0
2005-08-01 04:00:00+07:00,1.21231,1.24861,1.21191,1.23461,240026.0
2005-09-01 04:00:00+07:00,1.23461,1.25891,1.19781,1.20191,182735.0
2005-10-03 04:00:00+07:00,1.20231,1.22041,1.18751,1.1990100000000001,191236.0
2005-11-01 05:00:00+07:00,1.1990100000000001,1.20851,1.16411,1.1787100000000001,266031.0
2005-12-01 05:00:00+07:00,1.1787100000000001,1.20611,1.16601,1.18391,292076.0
2006-01-02 05:00:00+07:00,1.18391,1.23241,1.18361,1.21571,227254.0
2006-02-01 05:00:00+07:00,1.21571,1.21671,1.1826100000000002,1.19211,178988.0
2006-03-01 05:00:00+07:00,1.19211,1.22081,1.18601,1.21181,327581.0
2006-04-03 04:00:00+07:00,1.21141,1.2634100000000001,1.20331,1.2615100000000001,210740.0
2006-05-01 04:00:00+07:00,1.26301,1.29711,1.2554100000000001,1.28101,268905.0
2006-06-01 04:00:00+07:00,1.28101,1.2977100000000001,1.24771,1.27901,231204.0
2006-07-03 04:00:00+07:00,1.27831,1.28601,1.24571,1.27651,226283.0
2006-08-01 04:00:00+07:00,1.27651,1.2939100000000001,1.2694100000000001,1.28131,268872.0
2006-09-01 04:00:00+07:00,1.28131,1.2874100000000002,1.26311,1.26791,236500.0
2006-10-02 04:00:00+07:00,1.26791,1.27841,1.24841,1.27631,201029.0
2006-11-01 05:00:00+07:00,1.27631,1.32751,1.26801,1.32421,179262.0
2006-12-01 05:00:00+07:00,1.32421,1.33681,1.30521,1.32021,185334.0
2007-01-01 05:00:00+07:00,1.32021,1.32971,1.28651,1.30321,196546.0
2007-02-01 05:00:00+07:00,1.30321,1.3259100000000001,1.29131,1.32291,153476.0
2007-03-01 05:00:00+07:00,1.32291,1.34111,1.30721,1.3358100000000002,189329.0
2007-04-02 04:00:00+07:00,1.3359100000000002,1.3682100000000001,1.3318100000000002,1.36471,145751.0
2007-05-01 04:00:00+07:00,1.36471,1.36731,1.34071,1.34521,150166.0
2007-06-01 04:00:00+07:00,1.34521,1.35541,1.32631,1.35351,127811.0
2007-07-02 04:00:00+07:00,1.35351,1.38521,1.35281,1.3683100000000001,159627.0
2007-08-01 04:00:00+07:00,1.3683100000000001,1.38391,1.3360100000000001,1.3622100000000001,205768.0
2007-09-03 04:00:00+07:00,1.36311,1.42781,1.35511,1.42591,291222.0
2007-10-01 04:00:00+07:00,1.42741,1.45042,1.40151,1.4487100000000002,514965.0
2007-11-01 04:00:00+07:00,1.4487100000000002,1.49671,1.44041,1.4630100000000001,601260.0
2007-12-03 05:00:00+07:00,1.46371,1.4770100000000002,1.43107,1.45929,409743.0
2008-01-01 05:00:00+07:00,1.45929,1.49225,1.43656,1.48604,532001.0
2008-02-01 05:00:00+07:00,1.48604,1.52391,1.4438900000000001,1.51801,698160.0
2008-03-03 05:00:00+07:00,1.51801,1.5902100000000001,1.51452,1.57881,1047820.0
2008-04-01 04:00:00+07:00,1.57881,1.6019400000000001,1.55104,1.5622,1064676.0
2008-05-01 04:00:00+07:00,1.5622,1.58183,1.52844,1.5557100000000001,818817.0
2008-06-02 04:00:00+07:00,1.5557100000000001,1.58437,1.5303200000000001,1.5755000000000001,863396.0
2008-07-01 04:00:00+07:00,1.5755000000000001,1.6038000000000001,1.55224,1.56041,884049.0
2008-08-01 04:00:00+07:00,1.56041,1.5631000000000002,1.45713,1.4670100000000001,918554.0
2008-09-01 04:00:00+07:00,1.4670100000000001,1.4866700000000002,1.38823,1.40928,1375868.0
2008-10-01 04:00:00+07:00,1.40928,1.4174,1.23295,1.27389,1878442.0
2008-11-03 05:00:00+07:00,1.27389,1.31165,1.2388700000000001,1.27008,1624371.0
2008-12-01 05:00:00+07:00,1.27008,1.47195,1.25495,1.39386,1346787.0
2009-01-01 05:00:00+07:00,1.39386,1.3986800000000001,1.27651,1.28047,1560856.0
2009-02-02 05:00:00+07:00,1.28047,1.30938,1.25133,1.26759,1485002.0
2009-03-02 05:00:00+07:00,1.26759,1.3738000000000001,1.24563,1.32485,1495400.0
2009-04-01 04:00:00+07:00,1.32485,1.3581800000000002,1.2885600000000001,1.3228600000000001,1238476.0
2009-05-01 04:00:00+07:00,1.3228600000000001,1.4168500000000002,1.32124,1.4136900000000001,1475126.0
2009-06-01 04:00:00+07:00,1.4136900000000001,1.4338600000000001,1.37484,1.40316,1604396.0
2009-07-01 04:00:00+07:00,1.40316,1.4304400000000002,1.3832900000000001,1.4252200000000002,1446688.0
2009-08-03 04:00:00+07:00,1.4252200000000002,1.4447100000000002,1.40456,1.43319,1168150.0
2009-09-01 04:00:00+07:00,1.43319,1.48442,1.4177300000000002,1.4639900000000001,1254318.0
2009-10-01 04:00:00+07:00,1.4639900000000001,1.50631,1.4481000000000002,1.47126,1351309.0
2009-11-02 05:00:00+07:00,1.47126,1.51442,1.46266,1.5005300000000001,1240465.0
2009-12-01 05:00:00+07:00,1.5005300000000001,1.5141200000000001,1.42174,1.43324,1102630.0
2010-01-01 05:00:00+07:00,1.43324,1.45792,1.38626,1.38646,1210725.0
2010-02-01 05:00:00+07:00,1.38646,1.4026100000000001,1.3445,1.36156,1297189.0
2010-03-01 05:00:00+07:00,1.36156,1.3818300000000001,1.32677,1.3508,1327123.0
2010-04-01 04:00:00+07:00,1.3508,1.3692,1.31145,1.33162,1303309.0
2010-05-03 04:00:00+07:00,1.33162,1.3360400000000001,1.21441,1.23044,2148876.0
2010-06-01 04:00:00+07:00,1.23044,1.24674,1.18765,1.22364,1859684.0
2010-07-01 04:00:00+07:00,1.22364,1.31073,1.2193500000000002,1.30366,1809533.0
2010-08-02 04:00:00+07:00,1.30366,1.33345,1.25872,1.2678800000000001,1767799.0
2010-09-01 04:00:00+07:00,1.2678800000000001,1.36836,1.26438,1.36337,2209769.0
2010-10-01 04:00:00+07:00,1.36337,1.41587,1.36189,1.39175,2758385.0
2010-11-01 04:00:00+07:00,1.39175,1.42822,1.29687,1.29821,2320767.0
2010-12-01 05:00:00+07:00,1.29821,1.34983,1.29707,1.33914,1883541.0
2011-01-03 05:00:00+07:00,1.33914,1.37582,1.2873400000000002,1.36922,2029985.0
2011-02-01 05:00:00+07:00,1.36922,1.38618,1.3428200000000001,1.3804400000000001,2044806.0
2011-03-01 05:00:00+07:00,1.3804400000000001,1.42482,1.3743100000000001,1.4157600000000001,2281403.0
2011-04-01 04:00:00+07:00,1.4157600000000001,1.4882,1.40614,1.4814500000000002,1869740.0
2011-05-02 04:00:00+07:00,1.4814500000000002,1.494,1.39693,1.4396200000000001,3022582.0
2011-06-01 04:00:00+07:00,1.4396200000000001,1.46963,1.40735,1.45017,3096456.0
2011-07-01 04:00:00+07:00,1.45017,1.4578,1.38374,1.43723,2772525.0
2011-08-01 04:00:00+07:00,1.43723,1.45492,1.4055600000000001,1.43694,3307768.0
2011-09-01 04:00:00+07:00,1.43694,1.43873,1.33624,1.3394000000000001,3722210.0
2011-10-03 04:00:00+07:00,1.3394000000000001,1.42475,1.31454,1.3857300000000001,3277452.0
2011-11-01 04:00:00+07:00,1.3857300000000001,1.3871200000000001,1.3212300000000001,1.34457,3194434.0
2011-12-01 05:00:00+07:00,1.34457,1.3549600000000002,1.2858100000000001,1.29592,2056110.0
2012-01-02 05:00:00+07:00,1.29592,1.32338,1.2624,1.30826,2281796.0
2012-02-01 05:00:00+07:00,1.30826,1.34864,1.29743,1.3324,2346982.0
2012-03-01 05:00:00+07:00,1.3324,1.3385500000000001,1.30038,1.33398,2224652.0
2012-04-02 04:00:00+07:00,1.33398,1.33805,1.29948,1.32387,2047768.0
2012-05-01 04:00:00+07:00,1.32387,1.32844,1.23364,1.23654,2712807.0
2012-06-01 04:00:00+07:00,1.23654,1.27474,1.2287700000000001,1.26547,2638406.0
2012-07-02 04:00:00+07:00,1.26547,1.2678,1.20422,1.2304000000000002,2072226.0
2012-08-01 04:00:00+07:00,1.2304000000000002,1.26374,1.21337,1.25674,2056421.0
2012-09-03 04:00:00+07:00,1.25674,1.31719,1.2501600000000002,1.28562,2065086.0
2012-10-01 04:00:00+07:00,1.28562,1.31395,1.28037,1.29584,1853819.0
2012-11-01 04:00:00+07:00,1.29584,1.30278,1.2660200000000001,1.29854,1757056.0
2012-12-03 05:00:00+07:00,1.29854,1.33083,1.28762,1.31848,1458700.0
2013-01-01 05:00:00+07:00,1.31848,1.35945,1.2997400000000001,1.35769,2121244.0
2013-02-01 05:00:00+07:00,1.35769,1.3710900000000001,1.30182,1.3057400000000001,2056758.0
2013-03-01 05:00:00+07:00,1.3057400000000001,1.31345,1.27508,1.28155,1961556.0
2013-04-01 04:00:00+07:00,1.28034,1.32016,1.2744900000000001,1.31664,2017790.0
2013-05-01 04:00:00+07:00,1.31664,1.32429,1.27964,1.29956,2724966.0
2013-06-03 04:00:00+07:00,1.29874,1.3416700000000001,1.29555,1.3010300000000001,2388821.0
2013-07-01 04:00:00+07:00,1.3009,1.33447,1.27552,1.33016,2130341.0
2013-08-01 04:00:00+07:00,1.33016,1.3452,1.31732,1.3221100000000001,1697837.0
2013-09-02 04:00:00+07:00,1.3209300000000002,1.35687,1.31048,1.35253,1354081.0
2013-10-01 04:00:00+07:00,1.35253,1.38325,1.34728,1.35832,1495726.0
2013-11-01 04:00:00+07:00,1.35832,1.36216,1.32951,1.35921,1498812.0
2013-12-02 05:00:00+07:00,1.35843,1.38935,1.35243,1.3778000000000001,2571298.0
2014-01-01 05:00:00+07:00,1.3778000000000001,1.3778000000000001,1.34792,1.34887,3021441.0
2014-02-03 05:00:00+07:00,1.34836,1.38249,1.34771,1.37995,2248059.0
2014-03-03 05:00:00+07:00,1.37592,1.3966800000000001,1.3704800000000001,1.37686,2436966.0
2014-04-01 04:00:00+07:00,1.37686,1.39059,1.36727,1.38653,2024616.0
2014-05-01 04:00:00+07:00,1.38653,1.39938,1.35861,1.36312,2149095.0
2014-06-02 04:00:00+07:00,1.36354,1.36978,1.35029,1.36917,2069018.0
2014-07-01 04:00:00+07:00,1.36917,1.37006,1.3366900000000002,1.33901,1806674.0
2014-08-01 04:00:00+07:00,1.33901,1.3444800000000001,1.31315,1.31318,1870534.0
2014-09-01 04:00:00+07:00,1.31284,1.316,1.2571,1.26269,3106173.0
2014-10-01 04:00:00+07:00,1.26269,1.28872,1.2485600000000001,1.2519500000000001,4749354.0
2014-11-03 05:00:00+07:00,1.25045,1.26004,1.23578,1.245,4309711.0
2014-12-01 05:00:00+07:00,1.24641,1.2569700000000001,1.20973,1.20992,4764348.0
2015-01-01 05:00:00+07:00,1.20992,1.20992,1.10971,1.12771,5880637.0
2015-02-02 05:00:00+07:00,1.13108,1.15338,1.11757,1.11905,4501491.0
2015-03-02 05:00:00+07:00,1.11819,1.12405,1.04624,1.07314,5874446.0
2015-04-01 04:00:00+07:00,1.07314,1.1266100000000001,1.05203,1.12236,6034739.0
2015-05-01 04:00:00+07:00,1.12236,1.14667,1.0819100000000001,1.09912,5836315.0
2015-06-01 04:00:00+07:00,1.09793,1.14362,1.08871,1.11415,6876203.0
2015-07-01 04:00:00+07:00,1.11415,1.1216000000000002,1.08081,1.09817,6226078.0
2015-08-03 04:00:00+07:00,1.0972600000000001,1.1714,1.0848,1.1209200000000001,6513961.0
2015-09-01 04:00:00+07:00,1.1209200000000001,1.14603,1.1087200000000001,1.11756,6125441.0
2015-10-01 04:00:00+07:00,1.11756,1.14952,1.08969,1.10009,5761744.0
2015-11-02 05:00:00+07:00,1.10359,1.10532,1.05579,1.05629,5139409.0
2015-12-01 05:00:00+07:00,1.05629,1.10596,1.05168,1.08632,6170374.0
2016-01-01 05:00:00+07:00,1.0873300000000001,1.0984500000000001,1.0710600000000001,1.08292,6208800.0
2016-02-01 05:00:00+07:00,1.08312,1.13764,1.0815000000000001,1.08725,7573650.0
2016-03-01 05:00:00+07:00,1.08725,1.14117,1.08217,1.1376300000000001,5791807.0
2016-04-01 04:00:00+07:00,1.1376300000000001,1.14646,1.1215000000000002,1.14453,4940255.0
