time,open,high,low,close
2015-01-01 07:00:00+07:00,81.3,81.3,81.3,81.3
2016-01-01 07:00:00+07:00,83.5,83.5,83.5,83.5
2017-01-01 07:00:00+07:00,82.3,82.3,82.3,82.3
2018-01-01 07:00:00+07:00,80.3,80.3,80.3,80.3
2019-01-01 07:00:00+07:00,85.2,85.2,85.2,85.2
2020-01-01 07:00:00+07:00,96.5,96.5,96.5,96.5
2021-01-01 07:00:00+07:00,96.6,96.6,96.6,96.6
2022-01-01 07:00:00+07:00,94.6,94.6,94.6,94.6
2023-01-01 07:00:00+07:00,95.5,95.5,95.5,95.5
2024-01-01 07:00:00+07:00,95.9,95.9,95.9,95.9
