time,open,high,low,close
2005-04-01 07:00:00+07:00,82.6,82.6,82.6,82.6
2005-07-01 07:00:00+07:00,83.4,83.4,83.4,83.4
2005-10-01 07:00:00+07:00,83.8,83.8,83.8,83.8
2006-01-01 07:00:00+07:00,84.5,84.5,84.5,84.5
2006-04-01 07:00:00+07:00,85.9,85.9,85.9,85.9
2006-07-01 07:00:00+07:00,86.7,86.7,86.7,86.7
2006-10-01 07:00:00+07:00,86.6,86.6,86.6,86.6
2007-01-01 07:00:00+07:00,86.6,86.6,86.6,86.6
2007-04-01 07:00:00+07:00,87.7,87.7,87.7,87.7
2007-07-01 07:00:00+07:00,88.3,88.3,88.3,88.3
2007-10-01 07:00:00+07:00,89.1,89.1,89.1,89.1
2008-01-01 07:00:00+07:00,90.3,90.3,90.3,90.3
2008-04-01 07:00:00+07:00,91.6,91.6,91.6,91.6
2008-07-01 07:00:00+07:00,92.7,92.7,92.7,92.7
2008-10-01 07:00:00+07:00,92.4,92.4,92.4,92.4
2009-01-01 07:00:00+07:00,92.5,92.5,92.5,92.5
2009-04-01 07:00:00+07:00,92.9,92.9,92.9,92.9
2009-07-01 07:00:00+07:00,93.8,93.8,93.8,93.8
2009-10-01 07:00:00+07:00,94.3,94.3,94.3,94.3
2010-01-01 07:00:00+07:00,95.2,95.2,95.2,95.2
2010-04-01 07:00:00+07:00,95.8,95.8,95.8,95.8
2010-07-01 07:00:00+07:00,96.5,96.5,96.5,96.5
2010-10-01 07:00:00+07:00,96.9,96.9,96.9,96.9
2011-01-01 07:00:00+07:00,98.3,98.3,98.3,98.3
2011-04-01 07:00:00+07:00,99.2,99.2,99.2,99.2
2011-07-01 07:00:00+07:00,99.8,99.8,99.8,99.8
2011-10-01 07:00:00+07:00,99.8,99.8,99.8,99.8
2012-01-01 07:00:00+07:00,99.9,99.9,99.9,99.9
2012-04-01 07:00:00+07:00,100.4,100.4,100.4,100.4
2012-07-01 07:00:00+07:00,101.8,101.8,101.8,101.8
2012-10-01 07:00:00+07:00,102.0,102.0,102.0,102.0
2013-01-01 07:00:00+07:00,102.4,102.4,102.4,102.4
2013-04-01 07:00:00+07:00,102.8,102.8,102.8,102.8
2013-07-01 07:00:00+07:00,104.0,104.0,104.0,104.0
2013-10-01 07:00:00+07:00,104.8,104.8,104.8,104.8
2014-01-01 07:00:00+07:00,105.4,105.4,105.4,105.4
2014-04-01 07:00:00+07:00,105.9,105.9,105.9,105.9
2014-07-01 07:00:00+07:00,106.4,106.4,106.4,106.4
2014-10-01 07:00:00+07:00,106.6,106.6,106.6,106.6
2015-01-01 07:00:00+07:00,106.8,106.8,106.8,106.8
2015-04-01 07:00:00+07:00,107.5,107.5,107.5,107.5
2015-07-01 07:00:00+07:00,108.0,108.0,108.0,108.0
2015-10-01 07:00:00+07:00,108.4,108.4,108.4,108.4
2016-01-01 07:00:00+07:00,108.2,108.2,108.2,108.2
2016-04-01 07:00:00+07:00,108.6,108.6,108.6,108.6
2016-07-01 07:00:00+07:00,109.4,109.4,109.4,109.4
2016-10-01 07:00:00+07:00,110.0,110.0,110.0,110.0
2017-01-01 07:00:00+07:00,110.5,110.5,110.5,110.5
2017-04-01 07:00:00+07:00,110.7,110.7,110.7,110.7
2017-07-01 07:00:00+07:00,111.4,111.4,111.4,111.4
2017-10-01 07:00:00+07:00,112.1,112.1,112.1,112.1
2018-01-01 07:00:00+07:00,112.6,112.6,112.6,112.6
2018-04-01 07:00:00+07:00,113.0,113.0,113.0,113.0
2018-07-01 07:00:00+07:00,113.5,113.5,113.5,113.5
2018-10-01 07:00:00+07:00,114.1,114.1,114.1,114.1
2019-01-01 07:00:00+07:00,114.1,114.1,114.1,114.1
2019-04-01 07:00:00+07:00,114.8,114.8,114.8,114.8
2019-07-01 07:00:00+07:00,115.4,115.4,115.4,115.4
2019-10-01 07:00:00+07:00,116.2,116.2,116.2,116.2
2020-01-01 07:00:00+07:00,116.6,116.6,116.6,116.6
2020-04-01 07:00:00+07:00,114.4,114.4,114.4,114.4
2020-07-01 07:00:00+07:00,116.2,116.2,116.2,116.2
2020-10-01 07:00:00+07:00,117.2,117.2,117.2,117.2
2021-01-01 07:00:00+07:00,117.9,117.9,117.9,117.9
2021-04-01 07:00:00+07:00,118.8,118.8,118.8,118.8
2021-07-01 07:00:00+07:00,119.7,119.7,119.7,119.7
2021-10-01 07:00:00+07:00,121.3,121.3,121.3,121.3
2022-01-01 07:00:00+07:00,123.9,123.9,123.9,123.9
2022-04-01 07:00:00+07:00,126.1,126.1,126.1,126.1
2022-07-01 07:00:00+07:00,128.4,128.4,128.4,128.4
2022-10-01 07:00:00+07:00,130.8,130.8,130.8,130.8
2023-01-01 07:00:00+07:00,132.6,132.6,132.6,132.6
2023-04-01 07:00:00+07:00,133.7,133.7,133.7,133.7
2023-07-01 07:00:00+07:00,135.3,135.3,135.3,135.3
2023-10-01 07:00:00+07:00,136.1,136.1,136.1,136.1
2024-01-01 07:00:00+07:00,137.4,137.4,137.4,137.4
2024-04-01 07:00:00+07:00,138.8,138.8,138.8,138.8
2024-07-01 07:00:00+07:00,139.1,139.1,139.1,139.1
2024-10-01 07:00:00+07:00,139.4,139.4,139.4,139.4
2025-01-01 07:00:00+07:00,140.7,140.7,140.7,140.7
