time,open,high,low,close,volume
2005-05-02 05:00:00+07:00,1.2874,1.3002,1.23,1.2306,2756182.0
2005-06-01 05:00:00+07:00,1.2307,1.2356,1.202,1.2137,3291517.0
2005-07-01 05:00:00+07:00,1.2135,1.2287,1.19,1.2151,2728164.0
2005-08-01 05:00:00+07:00,1.2148,1.2505,1.214,1.2344,2748743.0
2005-09-01 05:00:00+07:00,1.235,1.2598,1.2015,1.2059,2599590.0
2005-10-03 05:00:00+07:00,1.2072,1.2249,1.1914,1.2023,2606803.0
2005-11-01 06:00:00+07:00,1.2013,1.2116,1.1661,1.1804,3146958.0
2005-12-01 06:00:00+07:00,1.18,1.2096,1.167,1.188,2370987.0
2006-01-02 06:00:00+07:00,1.1869,1.2359,1.1857,1.2178,3154670.0
2006-02-01 06:00:00+07:00,1.2177,1.2192,1.1835,1.1929,2645108.0
2006-03-01 06:00:00+07:00,1.1936,1.2277,1.1872,1.2179,3038355.0
2006-04-03 05:00:00+07:00,1.2174,1.268,1.2089,1.2652,2972404.0
2006-05-01 05:00:00+07:00,1.266,1.3003,1.2595,1.2824,4728615.0
2006-06-01 05:00:00+07:00,1.283,1.2992,1.2534,1.285,3101121.0
2006-07-03 05:00:00+07:00,1.2855,1.2925,1.2503,1.2813,2948559.0
2006-08-01 05:00:00+07:00,1.2809,1.2961,1.2722,1.2823,3208885.0
2006-09-01 05:00:00+07:00,1.2819,1.2891,1.2654,1.2739,3024947.0
2006-10-02 05:00:00+07:00,1.2733,1.2817,1.2526,1.2796,3113994.0
2006-11-01 06:00:00+07:00,1.2798,1.3286,1.2711,1.326,3881115.0
2006-12-01 06:00:00+07:00,1.325,1.3373,1.3105,1.3236,3594920.0
2007-01-01 06:00:00+07:00,1.3319,1.3343,1.2901,1.3057,3694595.0
2007-02-01 06:00:00+07:00,1.3051,1.3272,1.2938,1.3242,3205577.0
2007-03-01 06:00:00+07:00,1.3237,1.3458,1.3079,1.3394,3786072.0
2007-04-02 05:00:00+07:00,1.3412,1.3715,1.3355,1.3676,2973923.0
2007-05-01 05:00:00+07:00,1.367,1.37,1.3416,1.3463,3326239.0
2007-06-01 05:00:00+07:00,1.3462,1.3576,1.3266,1.3568,3354295.0
2007-07-02 05:00:00+07:00,1.3572,1.3878,1.3563,1.3711,3553708.0
2007-08-01 05:00:00+07:00,1.37,1.386,1.337,1.3647,4025395.0
2007-09-03 05:00:00+07:00,1.3641,1.43,1.3559,1.4293,2961388.0
2007-10-01 05:00:00+07:00,1.4292,1.4517,1.4033,1.451,3816671.0
2007-11-01 05:00:00+07:00,1.449,1.4977,1.4413,1.4643,3936676.0
2007-12-03 06:00:00+07:00,1.4641,1.4774,1.4323,1.459,2515307.0
2008-01-01 06:00:00+07:00,1.4678,1.4916,1.4355,1.4859,3655591.0
2008-02-01 06:00:00+07:00,1.483,1.5234,1.4424,1.5185,3305722.0
2008-03-03 06:00:00+07:00,1.5183,1.5843,1.514,1.5729,4136770.0
2008-04-01 05:00:00+07:00,1.571,1.5985,1.5461,1.5609,4587129.0
2008-05-01 05:00:00+07:00,1.5593,1.5804,1.5255,1.5546,4699578.0
2008-06-02 05:00:00+07:00,1.5546,1.5839,1.5236,1.5712,4739755.0
2008-07-01 05:00:00+07:00,1.5694,1.5988,1.5485,1.5557,4960019.0
2008-08-01 05:00:00+07:00,1.5564,1.5598,1.4556,1.4631,4979449.0
2008-09-01 05:00:00+07:00,1.468,1.4846,1.388,1.4134,5669733.0
2008-10-01 05:00:00+07:00,1.4155,1.4211,1.2326,1.2741,4536272.0
2008-11-03 06:00:00+07:00,1.2712,1.3096,1.2372,1.27,3582872.0
2008-12-01 06:00:00+07:00,1.2707,1.4687,1.2546,1.3921,3125333.0
2009-01-01 06:00:00+07:00,1.39,1.3956,1.2755,1.2784,3568572.0
2009-02-02 06:00:00+07:00,1.2768,1.3087,1.2508,1.2696,3878550.0
2009-03-02 06:00:00+07:00,1.2615,1.3737,1.2456,1.3283,4123010.0
2009-04-01 05:00:00+07:00,1.3247,1.3582,1.2878,1.3261,3151626.0
2009-05-01 05:00:00+07:00,1.3222,1.4168,1.321,1.4131,3729653.0
2009-06-01 05:00:00+07:00,1.4133,1.4338,1.3736,1.404,4810679.0
2009-07-01 05:00:00+07:00,1.4035,1.4306,1.3832,1.4254,4666669.0
2009-08-03 05:00:00+07:00,1.4269,1.4449,1.4045,1.433,4190550.0
2009-09-01 05:00:00+07:00,1.4331,1.4844,1.4177,1.4645,4677648.0
2009-10-01 05:00:00+07:00,1.4639,1.5062,1.4479,1.4726,5424300.0
2009-11-02 06:00:00+07:00,1.473,1.5144,1.4624,1.4991,5393073.0
2009-12-01 06:00:00+07:00,1.5005,1.5142,1.4215,1.4334,4826592.0
2010-01-04 06:00:00+07:00,1.4323,1.4577,1.3858,1.3865,5400118.0
2010-02-01 06:00:00+07:00,1.386,1.4026,1.3442,1.3621,6396355.0
2010-03-01 06:00:00+07:00,1.3624,1.3819,1.3266,1.351,7059223.0
2010-04-01 05:00:00+07:00,1.3507,1.3694,1.3117,1.3308,7132824.0
2010-05-03 05:00:00+07:00,1.3333,1.3335,1.214,1.2324,9483880.0
2010-05-31 05:00:00+07:00,1.2283,1.2477,1.1874,1.2248,7242619.0
2010-07-01 05:00:00+07:00,1.2239,1.3106,1.2197,1.3054,5994587.0
2010-08-02 05:00:00+07:00,1.306,1.3333,1.2587,1.2662,6378438.0
2010-09-01 05:00:00+07:00,1.2688,1.3678,1.264,1.3634,6832054.0
2010-10-01 05:00:00+07:00,1.3624,1.4156,1.3611,1.3888,7464662.0
2010-11-01 05:00:00+07:00,1.3961,1.4276,1.2968,1.3009,8204847.0
2010-12-01 06:00:00+07:00,1.2985,1.3493,1.2969,1.3364,6236943.0
2011-01-03 06:00:00+07:00,1.3344,1.3753,1.287,1.3688,7399898.0
2011-02-01 06:00:00+07:00,1.3683,1.3856,1.3424,1.3801,6426301.0
2011-03-01 06:00:00+07:00,1.3803,1.4229,1.3733,1.4181,6801136.0
