time,open,high,low,close,volume
2005-05-02 04:00:00+07:00,1.1963,1.24955,1.1881,1.24825,671814.0
2005-06-01 04:00:00+07:00,1.24825,1.28775,1.24125,1.28135,800702.0
2005-07-01 04:00:00+07:00,1.28135,1.30815,1.27015,1.2895,796677.0
2005-08-01 04:00:00+07:00,1.2891,1.2898,1.24345,1.25295,690372.0
2005-09-01 04:00:00+07:00,1.25295,1.29975,1.22405,1.2939,646874.0
2005-10-03 04:00:00+07:00,1.2928,1.30745,1.26745,1.28845,624373.0
2005-11-01 05:00:00+07:00,1.28845,1.32875,1.27595,1.31515,623393.0
2005-12-01 05:00:00+07:00,1.31515,1.3231,1.27775,1.3138,569455.0
2006-01-02 05:00:00+07:00,1.3138,1.3159,1.25585,1.27815,444565.0
2006-02-01 05:00:00+07:00,1.27815,1.32395,1.27735,1.31175,227111.0
2006-03-01 05:00:00+07:00,1.31175,1.32295,1.28735,1.3043,277286.0
2006-04-03 04:00:00+07:00,1.3044,1.31385,1.2376,1.2388,246089.0
2006-05-01 04:00:00+07:00,1.2388,1.24495,1.1924,1.21905,508337.0
2006-06-01 04:00:00+07:00,1.21905,1.25315,1.20175,1.223,469348.0
2006-07-03 04:00:00+07:00,1.2247,1.25955,1.21855,1.23125,408093.0
2006-08-01 04:00:00+07:00,1.23125,1.24445,1.21865,1.23055,436688.0
2006-09-01 04:00:00+07:00,1.23055,1.26215,1.22785,1.2505,400690.0
2006-10-02 04:00:00+07:00,1.2505,1.27715,1.24065,1.24415,355048.0
2006-11-01 05:00:00+07:00,1.24415,1.25795,1.19595,1.19785,381075.0
2006-12-01 05:00:00+07:00,1.19785,1.22735,1.18815,1.2193,462969.0
2007-01-01 05:00:00+07:00,1.2193,1.2576,1.21115,1.24395,710004.0
2007-02-01 05:00:00+07:00,1.24395,1.25515,1.21455,1.21965,531441.0
2007-03-01 05:00:00+07:00,1.21965,1.23575,1.20305,1.21552,456542.0
2007-04-02 04:00:00+07:00,1.21365,1.22863,1.1997,1.20742,426218.0
2007-05-01 04:00:00+07:00,1.20742,1.233265,1.20515,1.22537,499954.0
2007-06-01 04:00:00+07:00,1.22537,1.247015,1.214765,1.22149,431914.0
2007-07-02 04:00:00+07:00,1.22095,1.223325,1.19617,1.20121,436396.0
2007-08-01 04:00:00+07:00,1.20121,1.22146,1.18179,1.20842,603409.0
2007-09-03 04:00:00+07:00,1.20832,1.215165,1.162665,1.16384,479834.0
2007-10-01 04:00:00+07:00,1.16265,1.189435,1.155815,1.15822,609841.0
2007-11-01 04:00:00+07:00,1.15822,1.164025,1.08864,1.13205,842512.0
2007-12-03 05:00:00+07:00,1.1308,1.15953,1.11538,1.13351,682548.0
2008-01-01 05:00:00+07:00,1.13351,1.1351,1.075895,1.08144,944480.0
2008-02-01 05:00:00+07:00,1.08144,1.110655,1.04021,1.04103,893702.0
2008-03-03 05:00:00+07:00,1.03974,1.045675,0.9637,0.99309,948353.0
2008-04-01 04:00:00+07:00,0.99309,1.044405,0.988865,1.03451,1027254.0
2008-05-01 04:00:00+07:00,1.03451,1.06257,1.021555,1.04232,944195.0
2008-06-02 04:00:00+07:00,1.04138,1.054115,1.013125,1.02096,1033925.0
2008-07-01 04:00:00+07:00,1.02096,1.052195,1.001165,1.047065,1090506.0
2008-08-01 04:00:00+07:00,1.047065,1.108635,1.043465,1.10142,1092819.0
2008-09-01 04:00:00+07:00,1.09881,1.14194,1.068925,1.12214,1527495.0
2008-10-01 04:00:00+07:00,1.12214,1.17505,1.11281,1.15858,2030707.0
2008-11-03 05:00:00+07:00,1.15768,1.22973,1.14749,1.2133,1486499.0
2008-12-01 05:00:00+07:00,1.21293,1.22512,1.03703,1.06924,1451238.0
2009-01-01 05:00:00+07:00,1.06924,1.171595,1.06114,1.16024,1590576.0
2009-02-02 05:00:00+07:00,1.16286,1.188545,1.14008,1.17012,1466773.0
2009-03-02 05:00:00+07:00,1.17107,1.196915,1.11595,1.13939,1590156.0
2009-04-01 04:00:00+07:00,1.13939,1.17425,1.124155,1.14055,1416167.0
2009-05-01 04:00:00+07:00,1.14055,1.14255,1.065645,1.06694,1501983.0
2009-06-01 04:00:00+07:00,1.06688,1.102265,1.059225,1.08636,931564.0
2009-07-01 04:00:00+07:00,1.08636,1.0956,1.06232,1.06839,453601.0
2009-08-03 04:00:00+07:00,1.06772,1.08836,1.053105,1.05896,380142.0
2009-09-01 04:00:00+07:00,1.05896,1.07059,1.01867,1.036185,384824.0
2009-10-01 04:00:00+07:00,1.036185,1.04526,1.00333,1.02637,367109.0
2009-11-02 05:00:00+07:00,1.02573,1.03379,0.991245,1.00533,353571.0
2009-12-01 05:00:00+07:00,1.00533,1.050835,0.99615,1.03519,281757.0
2010-01-01 05:00:00+07:00,1.03699,1.06432,1.013135,1.06079,306353.0
2010-02-01 05:00:00+07:00,1.060465,1.089835,1.04981,1.07338,339349.0
