time,open,high,low,close
2005-04-01 07:00:00+07:00,94.2,94.2,94.2,94.2
2005-05-01 07:00:00+07:00,94.1,94.1,94.1,94.1
2005-06-01 07:00:00+07:00,94.0,94.0,94.0,94.0
2005-07-01 07:00:00+07:00,94.5,94.5,94.5,94.5
2005-08-01 07:00:00+07:00,94.7,94.7,94.7,94.7
2005-09-01 07:00:00+07:00,94.8,94.8,94.8,94.8
2005-10-01 07:00:00+07:00,95.0,95.0,95.0,95.0
2005-11-01 07:00:00+07:00,95.0,95.0,95.0,95.0
2005-12-01 07:00:00+07:00,95.2,95.2,95.2,95.2
2006-01-01 07:00:00+07:00,95.3,95.3,95.3,95.3
2006-02-01 07:00:00+07:00,95.6,95.6,95.6,95.6
2006-03-01 07:00:00+07:00,95.6,95.6,95.6,95.6
2006-04-01 07:00:00+07:00,95.9,95.9,95.9,95.9
2006-05-01 07:00:00+07:00,96.4,96.4,96.4,96.4
2006-06-01 07:00:00+07:00,96.4,96.4,96.4,96.4
2006-07-01 07:00:00+07:00,96.9,96.9,96.9,96.9
2006-08-01 07:00:00+07:00,97.2,97.2,97.2,97.2
2006-09-01 07:00:00+07:00,97.4,97.4,97.4,97.4
2006-10-01 07:00:00+07:00,96.9,96.9,96.9,96.9
2006-11-01 07:00:00+07:00,96.8,96.8,96.8,96.8
2006-12-01 07:00:00+07:00,96.8,96.8,96.8,96.8
2007-01-01 07:00:00+07:00,96.8,96.8,96.8,96.8
2007-02-01 07:00:00+07:00,96.8,96.8,96.8,96.8
2007-03-01 07:00:00+07:00,96.8,96.8,96.8,96.8
2007-04-01 07:00:00+07:00,97.7,97.7,97.7,97.7
2007-05-01 07:00:00+07:00,97.9,97.9,97.9,97.9
2007-06-01 07:00:00+07:00,98.0,98.0,98.0,98.0
2007-07-01 07:00:00+07:00,98.6,98.6,98.6,98.6
2007-08-01 07:00:00+07:00,98.7,98.7,98.7,98.7
2007-09-01 07:00:00+07:00,98.6,98.6,98.6,98.6
2007-10-01 07:00:00+07:00,98.9,98.9,98.9,98.9
2007-11-01 07:00:00+07:00,99.1,99.1,99.1,99.1
2007-12-01 07:00:00+07:00,99.4,99.4,99.4,99.4
2008-01-01 07:00:00+07:00,99.7,99.7,99.7,99.7
2008-02-01 07:00:00+07:00,100.2,100.2,100.2,100.2
2008-03-01 07:00:00+07:00,100.7,100.7,100.7,100.7
2008-04-01 07:00:00+07:00,101.6,101.6,101.6,101.6
2008-05-01 07:00:00+07:00,102.8,102.8,102.8,102.8
2008-06-01 07:00:00+07:00,103.7,103.7,103.7,103.7
2008-07-01 07:00:00+07:00,106.0,106.0,106.0,106.0
2008-08-01 07:00:00+07:00,106.1,106.1,106.1,106.1
2008-09-01 07:00:00+07:00,105.4,105.4,105.4,105.4
2008-10-01 07:00:00+07:00,103.4,103.4,103.4,103.4
2008-11-01 07:00:00+07:00,101.5,101.5,101.5,101.5
2008-12-01 07:00:00+07:00,100.2,100.2,100.2,100.2
2009-01-01 07:00:00+07:00,98.7,98.7,98.7,98.7
2009-02-01 07:00:00+07:00,98.2,98.2,98.2,98.2
2009-03-01 07:00:00+07:00,98.0,98.0,98.0,98.0
2009-04-01 07:00:00+07:00,97.4,97.4,97.4,97.4
2009-05-01 07:00:00+07:00,97.0,97.0,97.0,97.0
2009-06-01 07:00:00+07:00,96.7,96.7,96.7,96.7
2009-07-01 07:00:00+07:00,97.1,97.1,97.1,97.1
2009-08-01 07:00:00+07:00,97.0,97.0,97.0,97.0
2009-09-01 07:00:00+07:00,97.1,97.1,97.1,97.1
2009-10-01 07:00:00+07:00,96.4,96.4,96.4,96.4
2009-11-01 07:00:00+07:00,96.4,96.4,96.4,96.4
2009-12-01 07:00:00+07:00,96.5,96.5,96.5,96.5
2010-01-01 07:00:00+07:00,97.1,97.1,97.1,97.1
2010-02-01 07:00:00+07:00,97.1,97.1,97.1,97.1
2010-03-01 07:00:00+07:00,97.1,97.1,97.1,97.1
2010-04-01 07:00:00+07:00,97.4,97.4,97.4,97.4
2010-05-01 07:00:00+07:00,97.4,97.4,97.4,97.4
2010-06-01 07:00:00+07:00,97.1,97.1,97.1,97.1
